Province_State,Date,Confirmed,Deaths,new_confirmed,new_deaths,new_confirmed_7,new_deaths_7,new_confirmed_14,new_deaths_14,RegionCode,stringency,containment,StateName,population,per_100k_new_confirmed_7,per_100k_new_deaths_7,retail_recreation,grocery_pharmacy,parks,transit,work,residential
District of Columbia,5/19/20,7434,400,164,8,135.5714286,9.142857143,150.8571429,9.714285714,,,,,,,,-57,-26,-53,-75,-66,25
District of Columbia,5/20/20,7551,407,117,7,138.1428571,8.142857143,149.2857143,9.285714286,,,,,,,,-58,-26,-53,-74,-66,26
District of Columbia,5/21/20,7788,412,237,5,150.2857143,7.714285714,152.4285714,9.071428571,,,,,,,,-58,-26,-50,-74,-66,26
District of Columbia,5/22/20,7893,418,105,6,146,7.142857143,142.4285714,8.142857143,,,,,,,,-61,-27,-61,-74,-64,27
District of Columbia,5/23/20,7966,427,73,9,132,7.428571429,133.1428571,8.285714286,,,,,,,,-60,-16,-30,-63,-34,11
District of Columbia,5/24/20,8110,432,144,5,141,7,131.2857143,7.785714286,,,,,,,,-60,-27,-31,-67,-38,11
District of Columbia,5/25/20,8225,440,115,8,136.4285714,6.857142857,131.1428571,8,,,,,,,,-62,-32,-16,-81,-78,25
District of Columbia,5/26/20,8334,440,109,0,128.5714286,5.714285714,132.0714286,7.428571429,,,,,,,,-57,-25,-42,-73,-63,23
District of Columbia,5/27/20,8406,445,72,5,122.1428571,5.428571429,130.1428571,6.785714286,,,,,,,,-57,-25,-46,-73,-64,25
District of Columbia,5/28/20,8492,453,86,8,100.5714286,5.857142857,125.4285714,6.785714286,,,,,,,,-58,-27,-56,-74,-65,26
District of Columbia,5/29/20,8538,460,46,7,92.14285714,6,119.0714286,6.571428571,,,,,,,,-56,-23,-44,-70,-60,24
District of Columbia,5/30/20,8717,462,179,2,107.2857143,5,119.6428571,6.214285714,,,,,,,,-56,-15,-16,-57,-22,10
District of Columbia,5/31/20,8801,466,84,4,98.71428571,4.857142857,119.8571429,5.928571429,,,,,,,,-54,-23,-1,-59,-24,9
District of Columbia,6/1/20,8857,468,56,2,90.28571429,4,113.3571429,5.428571429,,,,,,,,-54,-30,-38,-69,-61,23
District of Columbia,6/2/20,8886,470,29,2,78.85714286,4.285714286,103.7142857,5,,,,,,,,-54,-26,-30,-70,-63,23
District of Columbia,6/3/20,9016,473,130,3,87.14285714,4,104.6428571,4.714285714,,,,,,,,-51,-19,-35,-69,-62,23
District of Columbia,6/4/20,9120,475,104,2,89.71428571,3.142857143,95.14285714,4.5,,,,,,,,-54,-24,-40,-72,-63,24
District of Columbia,6/5/20,9199,479,79,4,94.42857143,2.714285714,93.28571429,4.357142857,,,,,,,,-56,-23,-47,-69,-59,24
District of Columbia,6/6/20,9269,483,70,4,78.85714286,3,93.07142857,4,,,,,,,,-53,-12,15,-36,-26,8
District of Columbia,6/7/20,9332,489,63,6,75.85714286,3.285714286,87.28571429,4.071428571,,,,,,,,-51,-17,4,-55,-26,8
District of Columbia,6/8/20,9389,491,57,2,76,3.285714286,83.14285714,3.642857143,,,,,,,,-51,-21,-30,-68,-59,22
District of Columbia,6/9/20,9474,495,85,4,84,3.571428571,81.42857143,3.928571429,,,,,,,,-51,-20,-33,-70,-61,22
District of Columbia,6/10/20,9537,499,63,4,74.42857143,3.714285714,80.78571429,3.857142857,,,,,,,,-53,-19,-44,-71,-61,22
District of Columbia,6/11/20,9589,502,52,3,67,3.857142857,78.35714286,3.5,,,,,,,,-54,-23,-46,-71,-62,24
District of Columbia,6/12/20,9654,506,65,4,65,3.857142857,79.71428571,3.285714286,,,,,,,,-52,-16,-29,-66,-57,20
District of Columbia,6/13/20,9709,511,55,5,62.85714286,4,70.85714286,3.5,,,,,,,,-55,-12,-13,-54,-21,7
District of Columbia,6/14/20,9767,515,58,4,62.14285714,3.714285714,69,3.5,,,,,,,,-52,-19,-2,-56,-23,7
District of Columbia,6/15/20,9799,515,32,0,58.57142857,3.428571429,67.28571429,3.357142857,,,,,,,,-51,-23,-32,-67,-59,22
District of Columbia,6/16/20,9818,520,19,5,49.14285714,3.571428571,66.57142857,3.571428571,,,,,,,,-50,-19,-32,-69,-60,21
District of Columbia,6/17/20,9847,523,29,3,44.28571429,3.428571429,59.35714286,3.571428571,,,,,,,,-55,-26,-58,-71,-62,23
District of Columbia,6/18/20,9903,527,56,4,44.85714286,3.571428571,55.92857143,3.714285714,,,,,,,,-51,-21,-37,-70,-61,22
District of Columbia,6/19/20,9952,530,49,3,42.57142857,3.428571429,53.78571429,3.642857143,,,,,,,,-50,-18,-31,-63,-58,19
District of Columbia,6/20/20,9984,531,32,1,39.28571429,2.857142857,51.07142857,3.428571429,,,,,,,,-58,-18,-46,-60,-22,9
District of Columbia,6/21/20,10020,533,36,2,36.14285714,2.571428571,49.14285714,3.142857143,,,,,,,,-52,-18,-14,-57,-21,6
District of Columbia,6/22/20,10058,535,38,2,37,2.857142857,47.78571429,3.142857143,,,,,,,,-53,-27,-44,-67,-61,22
District of Columbia,6/23/20,10094,537,36,2,39.42857143,2.428571429,44.28571429,3,,,,,,,,-48,-19,-33,-68,-61,20
District of Columbia,6/24/20,10128,541,34,4,40.14285714,2.571428571,42.21428571,3,,,,,,,,-47,-18,-29,-67,-59,20
District of Columbia,6/25/20,10159,543,31,2,36.57142857,2.285714286,40.71428571,2.928571429,,,,,,,,-50,-22,-34,-67,-60,21
District of Columbia,6/26/20,10185,546,26,3,33.28571429,2.285714286,37.92857143,2.857142857,,,,,,,,-49,-17,-27,-64,-56,19
District of Columbia,6/27/20,10216,548,31,2,33.14285714,2.428571429,36.21428571,2.642857143,,,,,,,,-54,-17,-29,-55,-22,7
District of Columbia,6/28/20,10248,550,32,2,32.57142857,2.428571429,34.35714286,2.5,,,,,,,,-52,-21,-18,-58,-19,7
District of Columbia,6/29/20,10292,551,44,1,33.42857143,2.285714286,35.21428571,2.571428571,,,,,,,,-48,-23,-34,-65,-58,20
District of Columbia,6/30/20,10327,551,35,0,33.28571429,2,36.35714286,2.214285714,,,,,,,,-46,-18,-33,-67,-58,19
District of Columbia,7/1/20,10365,553,38,2,33.85714286,1.714285714,37,2.142857143,,,,,,,,-43,-14,-39,-66,-59,18
District of Columbia,7/2/20,10390,554,25,1,33,1.571428571,34.78571429,1.928571429,,,,,,,,-42,-12,-32,-66,-59,17
District of Columbia,7/3/20,10435,555,45,1,35.71428571,1.285714286,34.5,1.785714286,,,,,,,,-49,-15,-31,-71,-68,19
District of Columbia,7/4/20,10447,557,12,2,33,1.285714286,33.07142857,1.857142857,,,,,,,,-57,-17,15,-54,-28,6
District of Columbia,7/5/20,10482,559,35,2,33.42857143,1.285714286,33,1.857142857,,,,,,,,-54,-27,-26,-60,-25,6
District of Columbia,7/6/20,10515,561,33,2,31.85714286,1.428571429,32.64285714,1.857142857,,,,,,,,-51,-25,-47,-67,-60,20
District of Columbia,7/7/20,10569,561,54,0,34.57142857,1.428571429,33.92857143,1.714285714,,,,,,,,-48,-21,-41,-67,-61,20
District of Columbia,7/8/20,10642,564,73,3,39.57142857,1.571428571,36.71428571,1.642857143,,,,,,,,-46,-17,-38,-68,-59,19
District of Columbia,7/9/20,10679,568,37,4,41.28571429,2,37.14285714,1.785714286,,,,,,,,-48,-19,-34,-68,-60,20
District of Columbia,7/10/20,10743,568,64,0,44,1.857142857,39.85714286,1.571428571,,,,,,,,-49,-19,-35,-66,-57,19
District of Columbia,7/11/20,10801,568,58,0,50.57142857,1.571428571,41.78571429,1.428571429,,,,,,,,-52,-14,-25,-59,-20,7
District of Columbia,7/12/20,10847,568,46,0,52.14285714,1.285714286,42.78571429,1.285714286,,,,,,,,-51,-21,-20,-61,-24,7
District of Columbia,7/13/20,10906,568,59,0,55.85714286,1,43.85714286,1.214285714,,,,,,,,-48,-23,-35,-67,-59,20
District of Columbia,7/14/20,10946,568,40,0,53.85714286,1,44.21428571,1.214285714,,,,,,,,-46,-18,-31,-68,-60,19
District of Columbia,7/15/20,11026,571,80,3,54.85714286,1,47.21428571,1.285714286,,,,,,,,-46,-18,-35,-68,-59,19
District of Columbia,7/16/20,11076,574,50,3,56.71428571,0.857142857,49,1.428571429,,,,,,,,-47,-21,-31,-69,-59,20
District of Columbia,7/17/20,11115,577,39,3,53.14285714,1.285714286,48.57142857,1.571428571,,,,,,,,-47,-19,-26,-65,-56,18
District of Columbia,7/18/20,11194,578,79,1,56.14285714,1.428571429,53.35714286,1.5,,,,,,,,-52,-14,-26,-60,-21,6
District of Columbia,7/19/20,11261,578,67,0,59.14285714,1.428571429,55.64285714,1.357142857,,,,,,,,-51,-23,-27,-63,-25,7
District of Columbia,7/20/20,11339,579,78,1,61.85714286,1.571428571,58.85714286,1.285714286,,,,,,,,-51,-26,-46,-69,-60,21
District of Columbia,7/21/20,11427,580,88,1,68.71428571,1.714285714,61.28571429,1.357142857,,,,,,,,-47,-21,-42,-70,-60,20
District of Columbia,7/22/20,11529,580,102,0,71.85714286,1.285714286,63.35714286,1.142857143,,,,,,,,-51,-27,-52,-71,-60,21
District of Columbia,7/23/20,11571,581,42,1,70.71428571,1,63.71428571,0.928571429,,,,,,,,-47,-20,-39,-69,-59,20
District of Columbia,7/24/20,11649,581,78,0,76.28571429,0.571428571,64.71428571,0.928571429,,,,,,,,-49,-21,-40,-68,-56,19
District of Columbia,7/25/20,11717,581,68,0,74.71428571,0.428571429,65.42857143,0.928571429,,,,,,,,-50,-15,-18,-57,-22,6
District of Columbia,7/26/20,11780,581,63,0,74.14285714,0.428571429,66.64285714,0.928571429,,,,,,,,-49,-23,-19,-61,-25,6
District of Columbia,7/27/20,11858,582,78,1,74.14285714,0.428571429,68,1,,,,,,,,-49,-24,-33,-67,-59,20
District of Columbia,7/28/20,11945,583,87,1,74,0.428571429,71.35714286,1.071428571,,,,,,,,-47,-22,-32,-69,-60,19
District of Columbia,7/29/20,11999,584,54,1,67.14285714,0.571428571,69.5,0.928571429,,,,,,,,-46,-19,-35,-69,-60,19
District of Columbia,7/30/20,12057,584,58,0,69.42857143,0.428571429,70.07142857,0.714285714,,,,,,,,-48,-24,-41,-70,-61,20
District of Columbia,7/31/20,12126,585,69,1,68.14285714,0.571428571,72.21428571,0.571428571,,,,,,,,-49,-22,-44,-68,-58,19
District of Columbia,8/1/20,12205,585,79,0,69.71428571,0.571428571,72.21428571,0.5,,,,,,,,-50,-13,-21,-57,-21,5
District of Columbia,8/2/20,12274,586,69,1,70.57142857,0.714285714,72.35714286,0.571428571,,,,,,,,-48,-21,-20,-59,-26,6
District of Columbia,8/3/20,12313,586,39,0,65,0.571428571,69.57142857,0.5,,,,,,,,-49,-25,-50,-69,-59,20
District of Columbia,8/4/20,12398,587,85,1,64.71428571,0.571428571,69.35714286,0.5,,,,,,,,-51,-27,-50,-75,-64,22
District of Columbia,8/5/20,12443,587,45,0,63.42857143,0.428571429,65.28571429,0.5,,,,,,,,-43,-17,-31,-69,-59,18
District of Columbia,8/6/20,12518,587,75,0,65.85714286,0.428571429,67.64285714,0.428571429,,,,,,,,-48,-23,-43,-71,-61,21
District of Columbia,8/7/20,12589,589,71,2,66.14285714,0.571428571,67.14285714,0.571428571,,,,,,,,-47,-21,-33,-68,-56,18
District of Columbia,8/8/20,12653,590,64,1,64,0.714285714,66.85714286,0.642857143,,,,,,,,-50,-16,-16,-58,-22,6
District of Columbia,8/9/20,12753,591,100,1,68.42857143,0.714285714,69.5,0.714285714,,,,,,,,-48,-23,-18,-61,-27,6
District of Columbia,8/10/20,12807,591,54,0,70.57142857,0.714285714,67.78571429,0.642857143,,,,,,,,-48,-25,-37,-68,-59,19
District of Columbia,8/11/20,12896,593,89,2,71.14285714,0.857142857,67.92857143,0.714285714,,,,,,,,-46,-22,-35,-69,-60,18
District of Columbia,8/12/20,12959,593,63,0,73.71428571,0.857142857,68.57142857,0.642857143,,,,,,,,-49,-23,-47,-70,-61,20
District of Columbia,8/13/20,13024,594,65,1,72.28571429,1,69.07142857,0.714285714,,,,,,,,-51,-26,-47,-72,-61,21
District of Columbia,8/14/20,13118,594,94,0,75.57142857,0.714285714,70.85714286,0.642857143,,,,,,,,-48,-20,-34,-67,-56,18
District of Columbia,8/15/20,13159,597,41,3,72.28571429,1,68.14285714,0.857142857,,,,,,,,-52,-17,-33,-60,-24,7
District of Columbia,8/16/20,13220,597,61,0,66.71428571,0.857142857,67.57142857,0.785714286,,,,,,,,-51,-26,-37,-64,-29,8
District of Columbia,8/17/20,13273,597,53,0,66.57142857,0.857142857,68.57142857,0.785714286,,,,,,,,-49,-26,-39,-69,-59,19
District of Columbia,8/18/20,13325,599,52,2,61.28571429,0.857142857,66.21428571,0.857142857,,,,,,,,-46,-20,-27,-70,-59,18
District of Columbia,8/19/20,13354,600,29,1,56.42857143,1,65.07142857,0.928571429,,,,,,,,-48,-22,-39,-71,-60,19
District of Columbia,8/20/20,13409,601,55,1,55,1,63.64285714,1,,,,,,,,-47,-21,-27,-70,-60,18
District of Columbia,8/21/20,13469,602,60,1,50.14285714,1.142857143,62.85714286,0.928571429,,,,,,,,-47,-18,-26,-67,-56,17
District of Columbia,8/22/20,13534,604,65,2,53.57142857,1,62.92857143,1,,,,,,,,-51,-14,-22,-58,-22,6
District of Columbia,8/23/20,13590,604,56,0,52.85714286,1,59.78571429,0.928571429,,,,,,,,-48,-21,-15,-60,-25,5
District of Columbia,8/24/20,13639,604,49,0,52.28571429,1,59.42857143,0.928571429,,,,,,,,-49,-25,-37,-69,-59,19
District of Columbia,8/25/20,13684,604,45,0,51.28571429,0.714285714,56.28571429,0.785714286,,,,,,,,-48,-21,-37,-70,-60,18
District of Columbia,8/26/20,13684,605,0,1,47.14285714,0.714285714,51.78571429,0.857142857,,,,,,,,-45,-18,-31,-69,-59,18
District of Columbia,8/27/20,13794,605,110,0,55,0.571428571,55,0.785714286,,,,,,,,-44,-16,-19,-68,-59,18
District of Columbia,8/28/20,13851,605,57,0,54.57142857,0.428571429,52.35714286,0.785714286,,,,,,,,-43,-18,35,-58,-58,18
District of Columbia,8/29/20,13925,605,74,0,55.85714286,0.142857143,54.71428571,0.571428571,,,,,,,,-49,-13,-33,-57,-27,8
District of Columbia,8/30/20,13959,606,34,1,52.71428571,0.285714286,52.78571429,0.642857143,,,,,,,,-43,-16,8,-55,-24,4
District of Columbia,8/31/20,13992,607,33,1,50.42857143,0.428571429,51.35714286,0.714285714,,,,,,,,-52,-30,-54,-71,-61,21
District of Columbia,9/1/20,14049,607,57,0,52.14285714,0.428571429,51.71428571,0.571428571,,,,,,,,-44,-16,-35,-70,-60,18
District of Columbia,9/2/20,14077,608,28,1,56.14285714,0.428571429,51.64285714,0.571428571,,,,,,,,-47,-20,-39,-70,-60,19
District of Columbia,9/3/20,14135,609,58,1,48.71428571,0.571428571,51.85714286,0.571428571,,,,,,,,-49,-21,-45,-70,-60,19
District of Columbia,9/4/20,14186,611,51,2,47.85714286,0.857142857,51.21428571,0.642857143,,,,,,,,-45,-17,-31,-67,-57,16
District of Columbia,9/5/20,14238,611,52,0,44.71428571,0.857142857,50.28571429,0.5,,,,,,,,-46,-10,-4,-56,-24,3
District of Columbia,9/6/20,14279,611,41,0,45.71428571,0.714285714,49.21428571,0.5,,,,,,,,-44,-18,10,-58,-24,3
District of Columbia,9/7/20,14315,611,36,0,46.14285714,0.571428571,48.28571429,0.5,,,,,,,,-52,-29,-14,-78,-75,19
District of Columbia,9/8/20,14362,611,47,0,44.71428571,0.571428571,48.42857143,0.5,,,,,,,,-48,-19,-35,-70,-61,18
District of Columbia,9/9/20,14387,615,25,4,44.28571429,1,50.21428571,0.714285714,,,,,,,,-52,-27,-49,-71,-60,20
District of Columbia,9/10/20,14412,616,25,1,39.57142857,1,44.14285714,0.785714286,,,,,,,,-53,-29,-52,-71,-61,22
District of Columbia,9/11/20,14493,616,81,0,43.85714286,0.714285714,45.85714286,0.785714286,,,,,,,,-46,-21,-34,-66,-56,18
District of Columbia,9/12/20,14493,616,0,0,36.42857143,0.714285714,40.57142857,0.785714286,,,,,,,,-47,-13,-21,-58,-23,6
District of Columbia,9/13/20,14592,616,99,0,44.71428571,0.714285714,45.21428571,0.714285714,,,,,,,,-47,-20,-12,-59,-25,6
District of Columbia,9/14/20,14622,616,30,0,43.85714286,0.714285714,45,0.642857143,,,,,,,,-48,-26,-34,-67,-57,19
District of Columbia,9/15/20,14687,616,65,0,46.42857143,0.714285714,45.57142857,0.642857143,,,,,,,,-45,-20,-32,-69,-58,18
District of Columbia,9/16/20,14743,617,56,1,50.85714286,0.285714286,47.57142857,0.642857143,,,,,,,,-46,-23,-32,-68,-58,18
District of Columbia,9/17/20,14790,619,47,2,54,0.428571429,46.78571429,0.714285714,,,,,,,,-49,-25,-46,-70,-59,20
District of Columbia,9/18/20,14852,619,62,0,51.28571429,0.428571429,47.57142857,0.571428571,,,,,,,,-45,-19,-30,-66,-55,17
District of Columbia,9/19/20,14902,619,50,0,58.42857143,0.428571429,47.42857143,0.571428571,,,,,,,,-45,-9,-5,-54,-23,5
District of Columbia,9/20/20,14955,620,53,1,51.85714286,0.571428571,48.28571429,0.642857143,,,,,,,,-46,-19,-7,-57,-24,5
District of Columbia,9/21/20,14978,621,23,1,50.85714286,0.714285714,47.35714286,0.714285714,,,,,,,,-48,-24,-35,-68,-58,19
District of Columbia,9/22/20,15021,621,43,0,47.71428571,0.714285714,47.07142857,0.714285714,,,,,,,,-46,-19,-33,-69,-58,18
District of Columbia,9/23/20,15050,621,29,0,43.85714286,0.571428571,47.35714286,0.428571429,,,,,,,,-46,-22,-31,-67,-57,18
District of Columbia,9/24/20,15106,621,56,0,45.14285714,0.285714286,49.57142857,0.357142857,,,,,,,,-47,-21,-33,-68,-58,19
District of Columbia,9/25/20,15163,623,57,2,44.42857143,0.571428571,47.85714286,0.5,,,,,,,,-46,-21,-34,-65,-55,18
District of Columbia,9/26/20,15215,624,52,1,44.71428571,0.714285714,51.57142857,0.571428571,,,,,,,,-46,-12,11,-52,-22,6
District of Columbia,9/27/20,15250,624,35,0,42.14285714,0.571428571,47,0.571428571,,,,,,,,-46,-21,-17,-57,-24,6
District of Columbia,9/28/20,15264,624,14,0,40.85714286,0.428571429,45.85714286,0.571428571,,,,,,,,-49,-24,-37,-67,-57,19
District of Columbia,9/29/20,15300,626,36,2,39.85714286,0.714285714,43.78571429,0.714285714,,,,,,,,-49,-21,-47,-70,-58,19
District of Columbia,9/30/20,15326,627,26,1,39.42857143,0.857142857,41.64285714,0.714285714,,,,,,,,-46,-20,-35,-69,-57,18
District of Columbia,10/1/20,15358,628,32,1,36,1,40.57142857,0.642857143,,,,,,,,-46,-17,-41,-69,-57,18
District of Columbia,10/2/20,15423,629,65,1,37.14285714,0.857142857,40.78571429,0.714285714,,,,,,,,-44,-16,-32,-65,-53,17
District of Columbia,10/3/20,15473,629,50,0,36.85714286,0.714285714,40.78571429,0.714285714,,,,,,,,-44,-8,-12,-54,-20,4
District of Columbia,10/4/20,15519,631,46,2,38.42857143,1,40.28571429,0.785714286,,,,,,,,-45,-18,-15,-57,-23,5
District of Columbia,10/5/20,15547,631,28,0,40.42857143,1,40.64285714,0.714285714,,,,,,,,-48,-22,-37,-68,-57,19
District of Columbia,10/6/20,15652,631,105,0,50.28571429,0.714285714,45.07142857,0.714285714,,,,,,,,-46,-17,-33,-68,-58,18
District of Columbia,10/7/20,15652,631,0,0,46.57142857,0.571428571,43,0.714285714,,,,,,,,-46,-20,-32,-68,-57,17
District of Columbia,10/8/20,15765,634,113,3,58.14285714,0.857142857,47.07142857,0.928571429,,,,,,,,-47,-21,-34,-69,-57,19
District of Columbia,10/9/20,15843,634,78,0,60,0.714285714,48.57142857,0.785714286,,,,,,,,-45,-19,-31,-64,-54,16
District of Columbia,10/10/20,15918,636,75,2,63.57142857,1,50.21428571,0.857142857,,,,,,,,-47,-14,-14,-56,-21,5
District of Columbia,10/11/20,15984,637,66,1,66.42857143,0.857142857,52.42857143,0.928571429,,,,,,,,-52,-28,-48,-62,-27,8
District of Columbia,10/12/20,16022,637,38,0,67.85714286,0.857142857,54.14285714,0.928571429,,,,,,,,-56,-34,-62,-75,-67,22
District of Columbia,10/13/20,16068,637,46,0,59.42857143,0.857142857,54.85714286,0.785714286,,,,,,,,-48,-20,-36,-69,-58,19
District of Columbia,10/14/20,16132,638,64,1,68.57142857,1,57.57142857,0.785714286,,,,,,,,-47,-19,-33,-67,-57,19
District of Columbia,10/15/20,16166,638,34,0,57.28571429,0.571428571,57.71428571,0.714285714,,,,,,,,-46,-18,-30,-67,-57,19
District of Columbia,10/16/20,16255,641,89,3,58.85714286,1,59.42857143,0.857142857,,,,,,,,-49,-24,-49,-67,-55,19
District of Columbia,10/17/20,16334,641,79,0,59.42857143,0.714285714,61.5,0.857142857,,,,,,,,-45,-9,-11,-52,-20,5
District of Columbia,10/18/20,16370,641,36,0,55.14285714,0.571428571,60.78571429,0.714285714,,,,,,,,-47,-21,-17,-56,-24,6
District of Columbia,10/19/20,16395,641,25,0,53.28571429,0.571428571,60.57142857,0.714285714,,,,,,,,-50,-25,-38,-67,-57,19
District of Columbia,10/20/20,16445,642,50,1,53.85714286,0.714285714,56.64285714,0.785714286,,,,,,,,-47,-20,-33,-68,-57,18
District of Columbia,10/21/20,16498,642,53,0,52.28571429,0.571428571,60.42857143,0.785714286,,,,,,,,-47,-22,-36,-67,-57,18
District of Columbia,10/22/20,16537,642,39,0,53,0.571428571,55.14285714,0.571428571,,,,,,,,-47,-20,-31,-67,-56,19
District of Columbia,10/23/20,16609,642,72,0,50.57142857,0.142857143,54.71428571,0.571428571,,,,,,,,-45,-19,-29,-64,-53,17
District of Columbia,10/24/20,16706,642,97,0,53.14285714,0.142857143,56.28571429,0.428571429,,,,,,,,-46,-11,-11,-53,-21,5
District of Columbia,10/25/20,16767,642,61,0,56.71428571,0.142857143,55.92857143,0.357142857,,,,,,,,-52,-27,-50,-60,-28,8
District of Columbia,10/26/20,16812,642,45,0,59.57142857,0.142857143,56.42857143,0.357142857,,,,,,,,-50,-24,-41,-67,-57,19
District of Columbia,10/27/20,16906,644,94,2,65.85714286,0.285714286,59.85714286,0.5,,,,,,,,-47,-19,-38,-67,-58,18
District of Columbia,10/28/20,16973,644,67,0,67.85714286,0.285714286,60.07142857,0.428571429,,,,,,,,-47,-20,-38,-66,-56,18
District of Columbia,10/29/20,17074,645,101,1,76.71428571,0.428571429,64.85714286,0.5,,,,,,,,-56,-32,-67,-74,-60,23
District of Columbia,10/30/20,17144,646,70,1,76.42857143,0.571428571,63.5,0.357142857,,,,,,,,-46,-17,-45,-66,-53,17
District of Columbia,10/31/20,17266,646,122,0,80,0.571428571,66.57142857,0.357142857,,,,,,,,-47,-8,-32,-54,-19,5
District of Columbia,11/1/20,17369,646,103,0,86,0.571428571,71.35714286,0.357142857,,,,,,,,-53,-25,-56,-60,-27,8
District of Columbia,11/2/20,17438,647,69,1,89.42857143,0.714285714,74.5,0.428571429,,,,,,,,-49,-20,-49,-67,-57,19
District of Columbia,11/3/20,17524,647,86,0,88.28571429,0.428571429,77.07142857,0.357142857,,,,,,,,-45,-14,-34,-68,-59,18
District of Columbia,11/4/20,17601,647,77,0,89.71428571,0.428571429,78.78571429,0.357142857,,,,,,,,-51,-27,-43,-69,-59,20
District of Columbia,11/5/20,17682,650,81,3,86.85714286,0.714285714,81.78571429,0.571428571,,,,,,,,-50,-24,-42,-69,-57,20
District of Columbia,11/6/20,17792,652,110,2,92.57142857,0.857142857,84.5,0.714285714,,,,,,,,-47,-23,-36,-66,-54,18
District of Columbia,11/7/20,17891,654,99,2,89.28571429,1.142857143,84.64285714,0.857142857,,,,,,,,-43,-11,22,-41,-18,5
District of Columbia,11/8/20,18001,654,110,0,90.28571429,1.142857143,88.14285714,0.857142857,,,,,,,,-45,-20,1,-54,-22,6
District of Columbia,11/9/20,18087,655,86,1,92.71428571,1.142857143,91.07142857,0.928571429,,,,,,,,-49,-25,-36,-67,-56,19
District of Columbia,11/10/20,18173,657,86,2,92.71428571,1.428571429,90.5,0.928571429,,,,,,,,-46,-19,-34,-68,-57,18
District of Columbia,11/11/20,18379,657,206,0,111.1428571,1.428571429,100.4285714,0.928571429,,,,,,,,-57,-36,-65,-76,-67,24
District of Columbia,11/12/20,18507,657,128,0,117.8571429,1,102.3571429,0.857142857,,,,,,,,-54,-28,-57,-73,-59,23
District of Columbia,11/13/20,18666,657,159,0,124.8571429,0.714285714,108.7142857,0.785714286,,,,,,,,-47,-20,-35,-65,-54,19
District of Columbia,11/14/20,18814,658,148,1,131.8571429,0.571428571,110.5714286,0.857142857,,,,,,,,-45,-12,-4,-47,-20,7
District of Columbia,11/15/20,18977,660,163,2,139.4285714,0.857142857,114.8571429,1,,,,,,,,-50,-25,-35,-60,-25,8
District of Columbia,11/16/20,19064,660,87,0,139.5714286,0.714285714,116.1428571,0.928571429,,,,,,,,-52,-26,-45,-68,-56,20
District of Columbia,11/17/20,19309,660,245,0,162.2857143,0.428571429,127.5,0.928571429,,,,,,,,-51,-25,-52,-70,-58,20
District of Columbia,11/18/20,19465,665,156,5,155.1428571,1.142857143,133.1428571,1.285714286,,,,,,,,-51,-26,-50,-71,-58,21
District of Columbia,11/19/20,19678,667,213,2,167.2857143,1.428571429,142.5714286,1.214285714,,,,,,,,-51,-24,-48,-71,-58,21
District of Columbia,11/20/20,19808,669,130,2,163.1428571,1.714285714,144,1.214285714,,,,,,,,-48,-19,-37,-67,-53,19
District of Columbia,11/21/20,19961,670,153,1,163.8571429,1.714285714,147.8571429,1.142857143,,,,,,,,-48,-11,-26,-58,-19,7
District of Columbia,11/22/20,20151,670,190,0,167.7142857,1.428571429,153.5714286,1.142857143,,,,,,,,-49,-22,-33,-61,-22,8
District of Columbia,11/23/20,20290,672,139,2,175.1428571,1.714285714,157.3571429,1.214285714,,,,,,,,-50,-23,-49,-69,-57,20
District of Columbia,11/24/20,20409,673,119,1,157.1428571,1.857142857,159.7142857,1.142857143,,,,,,,,-45,-12,-43,-69,-58,18
District of Columbia,11/25/20,20516,677,107,4,150.1428571,1.714285714,152.6428571,1.428571429,,,,,,,,-42,-2,-46,-70,-59,17
District of Columbia,11/26/20,20736,677,220,0,151.1428571,1.428571429,159.2142857,1.428571429,,,,,,,,-77,-44,-52,-86,-81,25
District of Columbia,11/27/20,20937,677,201,0,161.2857143,1.142857143,162.2142857,1.428571429,,,,,,,,-60,-41,-38,-76,-67,22
District of Columbia,11/28/20,21308,678,371,1,192.4285714,1.142857143,178.1428571,1.428571429,,,,,,,,-56,-27,-34,-62,-22,8
District of Columbia,11/29/20,21448,680,140,2,185.2857143,1.428571429,176.5,1.428571429,,,,,,,,-54,-31,-39,-61,-24,8
District of Columbia,11/30/20,21552,680,104,0,180.2857143,1.142857143,177.7142857,1.428571429,,,,,,,,,,,,,
District of Columbia,12/1/20,21685,685,133,5,182.2857143,1.714285714,169.7142857,1.785714286,,,,,,,,,,,,,
District of Columbia,12/2/20,21842,690,157,5,189.4285714,1.857142857,169.7857143,1.785714286,,,,,,,,,,,,,
Florida,1/22/20,0,0,0,0,,,,,FL,0,0,Florida,21477737,,,,,,,,
Florida,1/23/20,0,0,0,0,,,,,FL,0,0,Florida,21477737,,,,,,,,
Florida,1/24/20,0,0,0,0,,,,,FL,0,0,Florida,21477737,,,,,,,,
Florida,1/25/20,0,0,0,0,,,,,FL,0,0,Florida,21477737,,,,,,,,
Florida,1/26/20,0,0,0,0,,,,,FL,0,0,Florida,21477737,,,,,,,,
Florida,1/27/20,0,0,0,0,,,,,FL,0,0,Florida,21477737,,,,,,,,
Florida,1/28/20,0,0,0,0,0,0,,,FL,0,0,Florida,21477737,0,0,,,,,,
Florida,1/29/20,0,0,0,0,0,0,,,FL,0,0,Florida,21477737,0,0,,,,,,
